id,brand,title,category,description,volume,retail_price,partner_price,image,source_image,source_page,needs_review
catalog-549-1,Berclean,Многофункциональная жидкость для стирки Многофункциональная жидкость для стирки,Уход за домом,"сочетает в себе эффективное очищение и бережный уход. Она заботится о ваших руках и одежде, оставляя приятный аромат. Гель для стирки полностью растворяется даже в холодной воде, эффективно удаляя загрязнения и пятна. Легко вымывается при Не содержит фосфатов и оптических отбеливателей, обеспечивая безопасность и",,,,assets/img/products/catalog-549-1.jpg,assets/catalog-source/img549.jpg,549,False
catalog-549-2,Berclean,"Многофункциональная жидкость для стирки Удаляет загрязнения и пятна, полностью",Уход за домом,"Не содержит фосфора и оптических отбеливателей, что обеспечивает Сочетает очищение и уход, бережно заботится о ваших руках и одежде. Обладает мягкой формулой с приятным ароматом. Подходит для ручной и машинной стирки.",,,,assets/img/products/catalog-549-2.jpg,assets/catalog-source/img549.jpg,549,False
catalog-550-1,Berclean,Многофункциональные листы для стирки Профессиональное и высокоэффективное,Уход за домом,"следство для удаления загрязнении. Эффективно справляется с трудновыводимыми пятнами и следами от Содержит большое количество быстродействующих очищающих агентов, которые глубоко проникают в волокна ткани и Высокоэффективная формула специально разработана для удаления сложных",,,,assets/img/products/catalog-550-1.jpg,assets/catalog-source/img550.jpg,550,False
catalog-550-2,Berclean,"Смягчающий кондиционер для белья (с ароматом лаванды) Экологически чистая формула, основанная",Уход за домом,"Мягкий и не вызывающий раздражений состав делает ткань нежной, воздушной и приятной на ощупь, эффективно снимая складки, облегчает глажение, предотвращает появление заломов и поддерживает яркость цветов ткани, олагодаря чему оелье выглядит Содержит насыщенную парфюмерную отдушку, которая создает восхитительный,",,,,assets/img/products/catalog-550-2.jpg,assets/catalog-source/img550.jpg,550,False
catalog-551-1,Berclean,жидкое мыло для мытья рук с ромашковон пенон Жидкое мыло для мытья рук с экстрактом,Уход за домом,"одержит экстракт ромашки и увлажняющие компоненты, которые поддерживают мягкость кожи и обеспечивают её чистоту, придавая ей Растительная формула, бережно для оолее эффективного очищения использованием, оставляя кожу мягкой и коипежное мытье оук с этим мылом способствует поддержанию здоровья кожи,",,,,assets/img/products/catalog-551-1.jpg,assets/catalog-source/img551.jpg,551,true
catalog-551-2,Berclean,Жидкое мыло для рук с экстрактом алоз Удобный и освежающий,Уход за домом,"Защищает ваши руки. Содержит экстракт алоэ Вера. Мягкая пена. Увлажняет кожу. Жидкое мыло для рук с алоз вера - содержит экстракт Aloe Barbadensis, делает руки мягкими и чистыми, предает свежий аромат.",,,,assets/img/products/catalog-551-2.jpg,assets/catalog-source/img551.jpg,551,False
catalog-552-1,Berclean,"Двухцветное средство для чистки унитаза с двойным эффектом очистки, которое автоматически",Уход за домом,"дополнительную гигиеничность. яет неприятные запахи туалета. сто дукт обладает свежим запахом и быстро лагодаря технологии замедленного дения, продукт является прочным и зашитная пленка поелотвоашает контакт с эффективно удаляет пятна и осветляет нтиоактериальное деиствие и устранение",,,,assets/img/products/catalog-552-1.jpg,assets/catalog-source/img552.jpg,552,False
catalog-552-2,Berclean,Твердое средство для прочистки труб Ежедневное техническое обслуживание и,Уход за домом,"Подходит для регулярного ухода за трубопроводами, поддерживая их чистыми и в Эффективен даже при отсутствии явных засоров. Средство разлагает различные виды мусора и остатки, накопившиеся на стенках Регулярное использование предотвращает появление засоров и облегчает их устранение в Простой в использовании: раствор содержится в",,,,assets/img/products/catalog-552-2.jpg,assets/catalog-source/img552.jpg,552,False
catalog-553-1,Berclean,Средство для чистки туалета Отлично справляется с налётом и другими,Уход за домом,"загрязнениями, имеет научно разработанный состав, эффективно удаляет различные накапливающиеся в туалете загрязнения, такие как жёлтые пятна, ржавчина, налёт от Чистый аромат: Нежный и ненавязчивый. аромат не раздражает дыхательные пути, после применения средства остается лёгкий",,,,assets/img/products/catalog-553-1.jpg,assets/catalog-source/img553.jpg,553,False
catalog-553-2,Berclean,Жидкое средство для прочистки труб Высокоэффективное растворение.,Уход за домом,"Очищает и удаляет неприятные запахи. Не повреждает трубы. Уникальный состав и консистенция густого геля, которая не разбавляется застоявшейся Эффективное прочищение, проникает непосредственно к месту засора, быстро растворяет остатки засора и устраняет. Уникальный состав, безопасно и легко",,,,assets/img/products/catalog-553-2.jpg,assets/catalog-source/img553.jpg,553,False
catalog-555-1,BOCARE,Мужской Продолжительность Спрей bocare Целевая аудитория,Уход за интимной гигиеной,"Мужчины с врождённой длинной и формой пениса, не соответствующей норме. Те, кто практикует чрезмерную мастурбацию. Люди, испытывающие атрофию пениса из-за",,,,assets/img/products/catalog-555-1.jpg,assets/catalog-source/img555.jpg,555,False
catalog-555-2,BOCARE,on Selly fees,Уход за интимной гигиеной,"Стимулирует секрецию мужских гормонов и Укрепляет половую систему и способствует восполнению сексуальной энергии. Активизирует выработку гормонов и увеличивает Восстанавливает повреждённые ткани пещеристого тела и снимает усталость. Эффективно выводит токсины, устраняет сексуальную слабость и предотвращает",,,,assets/img/products/catalog-555-2.jpg,assets/catalog-source/img555.jpg,555,False
catalog-556-1,BOCARE,NMN Гель для интимной гигиены Не следует недооценивать частные,Уход за интимной гигиеной,,,,,assets/img/products/catalog-556-1.jpg,assets/catalog-source/img556.jpg,556,False
catalog-556-2,BOCARE,Вагинальный запах. Рост бактерий. Двенадцать целевых групп для охране,Уход за интимной гигиеной,Антиоактериальная чистка. Регулировка и уход за кожей. Придает жизненную силу. Сбалансированная микрофлора. Насыщенная и увлажненная. Подтягивает группы мышц. Восстанавливает слизистую оболочку. Глубокое восстановление.,,,,assets/img/products/catalog-556-2.jpg,assets/catalog-source/img556.jpg,556,False
catalog-557-1,BOCARE,Ухаживающие вкладыши для женщин,Уход за интимной гигиеной,,,,,assets/img/products/catalog-557-1.jpg,assets/catalog-source/img557.jpg,557,False
catalog-557-2,BOCARE,"переноски, чистая и гигиеническая. LADIES MAINTENANCE LINER Мягкая и комфортная: изготовлен из",Уход за интимной гигиеной,"длинноволокнистого хлопка из Синьцзяна, удобная и воздухопроницаемая, уменьшает раздражение кожи и Без следа вискозы: прокладочная оумага легкс разрывается, не оставляет следов вискозы и остаётся Teal lettest Time see hill Matesi reme Тонкая толщина: комфортный и дышащий, создаёт Равномерное распределение состава: содержит натуральную китайскую травяную сыворотку, мелкий",,,,assets/img/products/catalog-557-2.jpg,assets/catalog-source/img557.jpg,557,False
catalog-558-1,BOCARE,Ухаживающие вкладыши для мужчин,Уход за интимной гигиеной,,,,,assets/img/products/catalog-558-1.jpg,assets/catalog-source/img558.jpg,558,False
catalog-558-2,BOCARE,гигиеническая. MEN'S MAINTENANCE LINER Мягкая и комфортная: изготовлен из,Уход за интимной гигиеной,"длинноволокнистого хлопка из Синьцзяна, удобная и воздухопроницаемая, уменьшает раздражение кожи Без следа вискозы: прокладочная бумага, конструкция легко разрывается, без следов вискозы Тонкая толщина: комфортная и дышащая, Равномерное распределение состава: добавлена натуральная китайская травяная сыворотка, порошок тонкий, свежий травяной",,,,assets/img/products/catalog-558-2.jpg,assets/catalog-source/img558.jpg,558,False
catalog-559-1,BOCARE,"моющая жидкость для интимной гигиены Слабокислотная формула, бережная защита.",Уход за интимной гигиеной,,,,,assets/img/products/catalog-559-1.jpg,assets/catalog-source/img559.jpg,559,False
catalog-559-2,BOCARE,"Поддерживает стабильный баланс микробной флоры, приближённый к естественной среде интимной зоны.",Уход за интимной гигиеной,Сочетание двух вида товара защищает здоровье. Ежедневный уход для гигиены. При купании в источнике предотвращает,,,,assets/img/products/catalog-559-2.jpg,assets/catalog-source/img559.jpg,559,False
catalog-561-1,Miaorou,Бумага из бамбукового волокна натурального цвета в рулонах,Салфетки и бумага,"натуральное, без раздражения. Сырьё отбирается из естественной бамбуковой целлюлозы, сохраняет природный цвет бамбукового волокна, бумага здоровая, без отбеливания.",,,,assets/img/products/catalog-561-1.jpg,assets/catalog-source/img561.jpg,561,False
catalog-561-2,Miaorou,Салфетка из бамбукового волокна Естественный цвет создаёт здоровые и качественные,Салфетки и бумага,"Экологическая добыча бамбуковых волокон - от бамбуковых лесов до бамбуковых салфеток. Процесс включает только физическое изменение, что делает продукт естественным и чистым. Трёхслойное утопщённое бамбуковов волокно для Бамбуковое волокно имеет поры, похожие на соты, с полым поперечным сечением, что позваляет быстро впитывать большое количество воды",,,,assets/img/products/catalog-561-2.jpg,assets/catalog-source/img561.jpg,561,False
catalog-561-3,Miaorou,Рулоновые салфетки из бамбукового волокна Тщательно отобранная бамбуковая,Салфетки и бумага,целлюлоза сохраняет естественный цвет неотбеленного бамбукового волокна. Без оптических отбеливателей для максимальной безопасности при Бумажные полотенца остаются прочными На протяжении всего процесса применяются строгие меры контроля,,,,assets/img/products/catalog-561-3.jpg,assets/catalog-source/img561.jpg,561,False
catalog-561-4,Miaorou,Рулонная бумага из бамбукового волокна Натуральный цвет без обесцвечивания.,Салфетки и бумага,"Качественное бамбуковое волокно. Сильная мягкость, Шелковистое ощущение Четыре слоя, утолщённые, с гибкостью и Чистый слив, без остатков бумажных хлопьев. Для сырья отбирается натуральная целлюлоза из бамбука, сохраняется первоначальный цвет и полые микропоры озмоукового волокна. Влажные и мягкие, мгновенно впитывают влагу.",,,,assets/img/products/catalog-561-4.jpg,assets/catalog-source/img561.jpg,561,False
catalog-562-1,Miaorou,"Эластичные трёхслойные салфетки из бамбукового волокна Выбраны длинноволокнистые бамбуковые волокна. Нежные, мягкие и приятные для кожи.",Салфетки и бумаги,"Легко вынимать. Тройная толщина, двойная защита. Бумага прочная и эластичная. Легко мяться, не распадается на клочки. Чистая и экологичная, более комфортная при использовании. Не так легко разрушается от воздействия влажной воды.",,,,assets/img/products/catalog-562-1.jpg,assets/catalog-source/img562.jpg,562,False
catalog-562-2,Miaorou,"Хлопковое Мягкое Компрессионное Полотенце Новый вариант для купания в дороге Отборны растительные волокна,Не линяет и не пушится,Не ломается, Мгновенно",Салфетки и бумаги,"раскрывается при попадании воды. Поверхность ткани однородная и нежная, Гибкая и приятная для кожи, Обладает Высокой Впитывающей Способностью,Без флуоресцентных агентов,Можно использовать с Компактный размер, Герметичная упаковка, Легко переносится.",22,,,assets/img/products/catalog-562-2.jpg,assets/catalog-source/img562.jpg,562,False
catalog-563-1,Miaorou,"Салфетки для очистки лица Плотные и приятные для кожи, Мягкие и комфортные. Nice Ban",Салфетки и бумаги,"Сверхмягкие растительные волокна,EF утолщенный Соответствует текстуре кожи, Обладает более высокой Растительные волокна обладают высокой чистотой, Без",,,,assets/img/products/catalog-563-1.jpg,assets/catalog-source/img563.jpg,563,False
catalog-563-2,Miaorou,"Детские влажные салфетки (Мини салфетки × 8 пачек) Без пигментов, алкоголя и ароматизаторов. Чистая вода EDI: Чистая вода EDI обрабатывается по технологии",Салфетки и бумаги,"12-слойной очистки, что делает её более полезной для здоровья, чем обычная питьевая вода. Для очистки используется технология электрической деионизации, которая удаляет растворённые Экстракт солодки: Лимонная кислота, источник растительной ферментации, используется для регулирования значения рН которое является слабокислым и близким к рН человеческой кожи. Биоразлагаемый нетканый материал из растительных волокон. Имеет тонкую текстуру, нежный и без заусенцев.",,,,assets/img/products/catalog-563-2.jpg,assets/catalog-source/img563.jpg,563,False
catalog-564-1,Miaorou,"Влажные очищающие салфетки для малышей Утолщённое, увеличенное, с плывущими точками, из нетканого материала. Обладает более сильной очищающей способностью и",Салфетки и бумаги,"не осыпает волокна при использовании. Специально добавленный натуральный экстракт апоз и витамин Е для ухода за нежной детской кожей. Высококачественный метод плетения поперечного покрытия Не легко деформируется, не распушивается, что позволяет лучше удерживать воду и делает салфетки более долговечными. Specification:80 wipes (180mm x 200mm)",,,,assets/img/products/catalog-564-1.jpg,assets/catalog-source/img564.jpg,564,False
catalog-565-1,Miaorou,"Влажные салфетки для кухни Быстро устраняет масляные пятна, не требует смывания и не оставляет следов",Салфетки и бумаги,"Содержит лимонный экстракт, чистый и нежный, не повреждает кожу Изготовлена из мягкого нетканого материала с высокой плотностью хлопка, с текстурой натурального хлопка, упругая и плотная, обладает Спецификация: 50шт180 мм × 200 мм",,,,assets/img/products/catalog-565-1.jpg,assets/catalog-source/img565.jpg,565,False
catalog-568-1,Miaorou,Хлопковый тампон (черный) Высококачественная вата,Другие товары,"обеспечивающая видимость грязевого ндивидуальная упаковка в корооке для Экологичная пластиковая упаковка из РР анитзоно-гигиенична и не имеет хорошо подходит для разных целей и атнои головки спосооствуют ооле зависимо от того используется пи продукция для чистки ушеи, очистки кожи,",,,,assets/img/products/catalog-568-1.jpg,assets/catalog-source/img568.jpg,568,False
catalog-568-2,Miaorou,Липкий ролик для бытовой чистки Свернуть и приклеить. Прощайте с,Другие товары,"остатками комков волос. Не повреждает Дизайн барабана, материал РР, клейкая бумага. Легко удаляет ворс с одежды. Косой дизайн с прорезью — легко Инновационная диагональная конструкция разрыва, более удобная в Универсальный. Аккуратно прокатайте, чтобы удалить",,,,assets/img/products/catalog-568-2.jpg,assets/catalog-source/img568.jpg,568,False
catalog-568-3,Miaorou,Мешки для мусора с автоматическим затягиванием Мешки для мусора с автоматически,Другие товары,"затягиваемым отверстием. Обеспечивают чистоту в вашем жизненном пространстве. Высококачественный полиэтиленовый материал (РЕ), выдерживающий большой вес, крепкий и Сильная гибкость, стойкость к прокалыванию Больше спокойствия при размещении бытового Верёвки для затягивания в двух направлениях. Удобное завязывание запечатываемого",,,,assets/img/products/catalog-568-3.jpg,assets/catalog-source/img568.jpg,568,False
catalog-569-1,OKFAD,Согревающая паровая маска для глаз (с ароматом лаванды) FOA CE,Другие товары,"Уникальная запатентованная технология с кольцом для защиты зрачка. Размер зоны без нагревающегося наполнителя в центре маски составляет 12 мм, что обеспечивает ощущение большей безопасности. Технология точного контроля температуры. Нагрев до 42 градусов и большой объем пара. Полностью насладитесь Отборные эластичные резинки для фиксации на ушах. Комфорт без натяжения. Насладитесь уютом и заботой.",,,,assets/img/products/catalog-569-1.jpg,assets/catalog-source/img569.jpg,569,False
catalog-570-1,OKFAD,"Стакан для получения оздоровительной воды Стакан высокий, При этом пыленепроницаемость",Другие товары,Изделие отличается износостойкостью и устойчивостью к Поверхность обработана с помощью технологии Улучшенное дно обеспечивает наслаждение прекраснойводой до последней капли. тепло зимой и прохладу летом. Модный красивый : изящные плавные линии.,,,,assets/img/products/catalog-570-1.jpg,assets/catalog-source/img570.jpg,570,False
catalog-570-2,OKFAD,BREAT,Другие товары,,,,,assets/img/products/catalog-570-2.jpg,assets/catalog-source/img570.jpg,570,True
catalog-571-1,OKFAD,"Складные поляризованные солнцезащитные очки Легкие и портативные, антибликовые.",Другие товары,"Суперчеткий обзор, Универсальные сочетания. Сверхлегковесный технологический материал TR90. Сверхлегкий полимерный материал с эффектом памяти. Плотность всего 1,14 Вес в два раза меньше, чем у Защитная пленка из высокомолекулярного соединения, содержащая компонент для защиты от ультрафиолетовых 100% блокирует ультрафиолетовые лучи, Обеспечивает Поляризованный ТАС-объектив высокой",,,,assets/img/products/catalog-571-1.jpg,assets/catalog-source/img571.jpg,571,False
catalog-572-1,OKFAD,"Электрическая зубная щетка Две насадки на выбор Щетина дюпона: эффективно очищает желтые зубы, пятна от",Другие товары,"Тайландские мягкие и чувствительные KR щетинки: улучшают состояние при пародонтите, опухших деснах и Щетина Дюпона. Щетина с высокой плотностью посадки, на 40% больше щетинок, что позволяет глубже очищать десны от пятен. Закругленные щетинки с коэффициентом закругления 93%, что позволяет использовать их без повреждения зубов. Тайландские мягкие и чувствительные KR щетинки.",,,,assets/img/products/catalog-572-1.jpg,assets/catalog-source/img572.jpg,572,False
catalog-573-1,FAMALL,"Внешний аккумулятор Быстрая зарядка мощностью 120Вт. Высококачественный продукт,Оснащен четырьмя",Другие товары,"проводами, Интеллектуальным цифровым дисплеем. Оснащен (светодиодным освещением), Включение режима освещения создает тепло повсюду. Девятикратная) защита цепи,Более безопасная и надежная. Защита от перегрева, Защита от перенапряжения, Защита от Соответствует авиационным стандартам перевозки (Четыре цвета) по желанию. Размер продукта: 101,5*65,8*29мм",,,,assets/img/products/catalog-573-1.jpg,assets/catalog-source/img573.jpg,573,False
catalog-574-1,OKFAD,"Спиральная зубная щётка Чистит зубы, защищает десны и экономит усилия. Щетка с тонкой, гибкой и мягкой щетиной, защищающей",Другие товары,"Диаметр щетины: ≤0,01 мм. Спиральная заточка щетины для более тщательной очистки Спиральная щетка с мягкой резиновой ручкой, удобно Задняя часть ручки из мягкой резины. Профессиональная сертификация, заслуживающая",,,,assets/img/products/catalog-574-1.jpg,assets/catalog-source/img574.jpg,574,False
catalog-574-2,OKFAD,Syirl Trothbash Спиральна зубная шётся,Другие товары,,,,,assets/img/products/catalog-574-2.jpg,assets/catalog-source/img574.jpg,574,True
catalog-578-1,OKFAD,"Керамический очиститель воды для ультрафильтрации Картридж содержит KDF (Kinetic Degradation Fluxion),",Другие товары,"широко известный как ""водное золото"" подавляет размножение бактерий в воде и удаляет ионы тяжелых металлов. Это новый и экологически чистый",,,,assets/img/products/catalog-578-1.jpg,assets/catalog-source/img578.jpg,578,False
catalog-578-2,OKFAD,Восстанавливает качество воды и имеет длительный срок TRAITIATION CERAMIC WATER PESOFTER КЕРМУЕСКИЙ ОЧИСТИТЕЛЬ ВОДІЙ ДЛЯ,Другие товары,"Внешний материал. Используемая нержавеющая сталь марки 304 пищевого уровня (сталь марки 304 широко используется в промышленности, декоративной мебели, а также в пищевой и",,,,assets/img/products/catalog-578-2.jpg,assets/catalog-source/img578.jpg,578,False
catalog-582-1,OKFAD,"Мочалка для душа Мягкий материал нескольких цветов: красивый и модный. Сетка тонкая и мягкая, хорошо взбивает богатую пену.",Другие товары,"Наслаждайтесь ванной с пеной. Отверстия сетки тонкие, пышная и мягкая: изготовлена из материала РЕ, который мягкий, удобный, прочный и Аккуратно втирает, создает обильную пену: наслаждайтесь Плотное обвязывание: не распускается, не нужно беспокоиться о проблемах с разматыванием. Дизайн с шнурком: можно подвесить для сушки, удобно в",,,,assets/img/products/catalog-582-1.jpg,assets/catalog-source/img582.jpg,582,False
catalog-583-1,Berclean,Scale Remover Средство для удаления накиши,Другие товары:,,,,,assets/img/products/catalog-583-1.jpg,assets/catalog-source/img583.jpg,583,False
catalog-583-2,Berclean,"Очиститель бака стиральной машины Удаление загрязнений активным кислородом: эффективно удаляет загрязнения, проникает в грязь и",Другие товары:,"Стерилизация и отсутствие запаха: не вызывает коррозии металлов и не оставляет неприятного запаха. Удаление грязи и мыльных пятен: очищает бак стиральной машины, способствует более долгому сроку службы устройства и делает стирку более чистой. Размягчение и разложение загрязнений: эффективно размягчает и разрушает грязь, пятна и остатки моющих средств, которые удаляются с водой.",,,,assets/img/products/catalog-583-2.jpg,assets/catalog-source/img583.jpg,583,False
catalog-584-1,OKFAD,Брендовый комплект для ухода за ногтями (19 предметов) Инструмент для ухода за руками и ногами:,Другие товары,"азнообразные инструменты для ухода за ногтями • Применение инноваций на руках и ногах легко справляются с задачами, связанными с уходом за ногтями на руках и ногах количество шлифовок лезвия учитывает потребности каждого пользователя. Особый технологический процесс обеспечивает Рукоятка с противоскользящей текстурой: выполнена монолочной конструкцией",1 шт,,,assets/img/products/catalog-584-1.jpg,assets/catalog-source/img584.jpg,584,False
catalog-584-2,OKFAD,"Фильтроэлемент для стакана для получення оздоровительной воды Небольшие молекулярные группы воды,",Другие товары,"минерализация ионами цинка, водород Вода остается свежей и сохраняет свой с рубки с иогнутыми лезвиями, врекда онорые: фильтруе и материал кот имитирный естественную природную среду, подооную горным расщелинам. легкое встряхивание превращает обычную питьевую воду в технология расположен на крышке стакана стряхивание имитирует движение воды в",,,,assets/img/products/catalog-584-2.jpg,assets/catalog-source/img584.jpg,584,False
catalog-584-3,OKFAD,пластиковый складной табурет Портативная складная конструкция: добное хранение и экономия места,Другие товары,"Прочный полипропиленовый материзл высокая прочность и отличная несущая Разнообразие цветов и технических характеристик: подходит для разных Конструкция с удобной ручкой: эргономичный дизайн ручки для легкости переноски, табурет удобно носить с собой Качественный и комфортный: корпус",1 шт,,,assets/img/products/catalog-584-3.jpg,assets/catalog-source/img584.jpg,584,False
catalog-585-1,Predawn,HERBAL SLEEPING FOOT PATCH,Другие товары:,,,,,assets/img/products/catalog-585-1.jpg,assets/catalog-source/img585.jpg,585,False
catalog-585-2,Predawn,"Пластырь для стоп с травами для сна Эссенция отборных растений: включает эссенцию полыни, имбиря и бамбукового древесного угля.",Другие товары:,"Натуральный состав: без добавок, каждый компонент — это экстракты растений и дерева природы. Травяная формула: эффективно поглощает влагу и помогает снять усталость с тела. Тепловой эффект: согревает ноги, рассеет холод и способствует расслаблению ума. Без консервантов: мягкий и натуральный состав, без",,,,assets/img/products/catalog-585-2.jpg,assets/catalog-source/img585.jpg,585,False
catalog-586-1,Predawn,Нагревательный пластырь Горячий компресс с постоянной температурой на 4,Другие товары,"часа: Температура поддерживается на уровне 48°С, что позволяет быстро отводить тепло и глубоко питать суставы, Растительные сырья: Освобождают природную энергию, оказывая положительное воздействие на тело. Горячий компресс: Снимает усталость по всему телу, обеспечивает комплексный уход за акупунктурными очками. Наносите пластырь с теплом на нужные участки тела. Компактный и удобный: Маленький и легкий пластырь,",,,,assets/img/products/catalog-586-1.jpg,assets/catalog-source/img586.jpg,586,False
catalog-588-1,LIMANCY,Травяной лосьон-тоник (Антибактериальный) Улучшение кровообращения и восстановление,Другие товары,"Активирует внутреннее тепло, высвобождая целебную силу",,,,assets/img/products/catalog-588-1.jpg,assets/catalog-source/img588.jpg,588,False
catalog-588-2,LIMANCY,"вызывающие раздражения, основанные на принципах традиционной китайской медицины. Роликовый аппликатор для точного и удобного нанесения",Другие товары,"Компактный формат позволяет использовать средство в Уникальный дизайн с функцией гуаша в основании Нанесите масло и выполните массаж гуаша: помогает улучшить циркуляцию, снять напряжение и вывести холод и",,,,assets/img/products/catalog-588-2.jpg,assets/catalog-source/img588.jpg,588,False
